image_a,plate_id_a,image_b,plate_id_b,decision,basis,cross_original_split
data_raw/uc3m/test/01461.jpg,AD-*881L*Y,data_raw/uc3m/train/00381.jpg,AN-0*81LP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01461.jpg,AD-*881L*Y,data_raw/uc3m/train/01462.jpg,AD-*881L*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/01461.jpg,AD-*881L*Y,data_raw/uc3m/train/01463.jpg,AD-*881L*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/01461.jpg,AD-*881L*Y,data_raw/uc3m/train/01464.jpg,AD-*881L*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/01487.jpg,AD-*544*PT,data_raw/uc3m/train/01120.jpg,AD-25*4JP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01489.jpg,AD-839**PY,data_raw/uc3m/train/01358.jpg,AD-*395*PY,same,assumed_compatible_text,True
data_raw/uc3m/test/01494.jpg,AD-67*1*MP,data_raw/uc3m/train/00911.jpg,AD-67*1K*P,same,assumed_compatible_text,True
data_raw/uc3m/test/01495.jpg,AD-M28*6Z*,data_raw/uc3m/train/01496.jpg,AD-M28*6Z*,same,assumed_compatible_text,True
data_raw/uc3m/test/01500.jpg,AD-118*LN*,data_raw/uc3m/train/01415.jpg,AD-11*6L*X,same,assumed_compatible_text,True
data_raw/uc3m/test/01500.jpg,AD-118*LN*,data_raw/uc3m/train/01497.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01500.jpg,AD-118*LN*,data_raw/uc3m/train/01498.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01500.jpg,AD-118*LN*,data_raw/uc3m/train/01499.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01500.jpg,AD-118*LN*,data_raw/uc3m/train/01501.jpg,AD-118*LN*,same,assumed_compatible_text,True
data_raw/uc3m/test/01513.jpg,AD-783**PT,data_raw/uc3m/train/00713.jpg,AD-78*2*PT,same,assumed_compatible_text,True
data_raw/uc3m/test/01515.jpg,AD-543*FZ*,data_raw/uc3m/train/00539.jpg,AN-54*2F*D,same,assumed_compatible_text,True
data_raw/uc3m/test/01519.jpg,AD-050**DT,data_raw/uc3m/train/01499.jpg,AD-050**DT,same,assumed_compatible_text,True
data_raw/uc3m/test/01525.jpg,AD-98*1*RR,data_raw/uc3m/train/01760.jpg,AD-988*DR*,same,assumed_compatible_text,True
data_raw/uc3m/test/01531.jpg,AD-265*JV*,data_raw/uc3m/train/01757.jpg,AD-2*50*VT,same,assumed_compatible_text,True
data_raw/uc3m/test/01544.jpg,AD-8*77*BC,data_raw/uc3m/train/01545.jpg,AD-8*77*BC,same,assumed_compatible_text,True
data_raw/uc3m/test/01544.jpg,AD-92*9HY*,data_raw/uc3m/train/01543.jpg,AD-92*9HY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01544.jpg,AD-M*795X*,data_raw/uc3m/train/01542.jpg,AD-M*795X*,same,assumed_compatible_text,True
data_raw/uc3m/test/01544.jpg,AD-M*795X*,data_raw/uc3m/train/01543.jpg,AD-M*795X*,same,assumed_compatible_text,True
data_raw/uc3m/test/01546.jpg,AD-694**XM,data_raw/uc3m/test/01547.jpg,AD-694**XM,same,assumed_compatible_text,False
data_raw/uc3m/test/01565.jpg,AD-08*6B*S,data_raw/uc3m/train/01464.jpg,AD-08*6B*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01569.jpg,AD-052*D*W,data_raw/uc3m/train/01255.jpg,AD-05*6DZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/01569.jpg,AD-052*D*W,data_raw/uc3m/train/01256.jpg,AD-05*6DZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/01574.jpg,AD-41*5L*M,data_raw/uc3m/train/01435.jpg,AD-416**GM,same,assumed_compatible_text,True
data_raw/uc3m/test/01576.jpg,AD-M496**T,data_raw/uc3m/train/00209.jpg,AD-*496*WT,same,assumed_compatible_text,True
data_raw/uc3m/test/01582.jpg,AD-678**TP,data_raw/uc3m/train/00911.jpg,AD-67*1K*P,same,assumed_compatible_text,True
data_raw/uc3m/test/01595.jpg,AD-*220DP*,data_raw/uc3m/test/01761.jpg,AD-*220DP*,same,assumed_compatible_text,False
data_raw/uc3m/test/01595.jpg,AD-*220DP*,data_raw/uc3m/train/00260.jpg,AD-3*20D*D,same,assumed_compatible_text,True
data_raw/uc3m/test/01596.jpg,AD-52*5*JR,data_raw/uc3m/train/00261.jpg,AD-524*F*R,same,assumed_compatible_text,True
data_raw/uc3m/test/01597.jpg,AD-9*15D*B,data_raw/uc3m/test/01685.jpg,AD-99*5*CB,same,assumed_compatible_text,False
data_raw/uc3m/test/01597.jpg,AD-9*15D*B,data_raw/uc3m/train/01019.jpg,AD-911*DZ*,same,assumed_compatible_text,True
data_raw/uc3m/test/01597.jpg,AD-9*15D*B,data_raw/uc3m/train/01467.jpg,AD-941**BB,same,assumed_compatible_text,True
data_raw/uc3m/test/01626.jpg,AD-3*95*BB,data_raw/uc3m/train/01958.jpg,AD-339*DB*,same,assumed_compatible_text,True
data_raw/uc3m/test/01626.jpg,AD-53*3C*M,data_raw/uc3m/train/01627.jpg,AN-53*3C*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01629.jpg,AD-005*DN*,data_raw/uc3m/train/01072.jpg,AD-0*57D*T,same,assumed_compatible_text,True
data_raw/uc3m/test/01629.jpg,AD-005*DN*,data_raw/uc3m/train/01195.jpg,AD-00*2*NB,same,assumed_compatible_text,True
data_raw/uc3m/test/01629.jpg,AD-005*DN*,data_raw/uc3m/train/01287.jpg,AD-*056*NB,same,assumed_compatible_text,True
data_raw/uc3m/test/01638.jpg,AD-9*59*SZ,data_raw/uc3m/train/01540.jpg,AD-9*59*SZ,same,assumed_compatible_text,True
data_raw/uc3m/test/01648.jpg,AD-576**BY,data_raw/uc3m/train/00102.jpg,AD-*769F*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/01651.jpg,AD-266*J*Y,data_raw/uc3m/train/00984.jpg,AD-2*68*PY,same,assumed_compatible_text,True
data_raw/uc3m/test/01653.jpg,AD-37*3*TD,data_raw/uc3m/train/01125.jpg,AD-37*3LT*,same,assumed_compatible_text,True
data_raw/uc3m/test/01665.jpg,AD-048**PJ,data_raw/uc3m/train/00381.jpg,AN-0*81LP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01665.jpg,AD-048**PJ,data_raw/uc3m/train/01613.jpg,AD-04*4GP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01665.jpg,AD-048**PJ,data_raw/uc3m/train/01614.jpg,AD-04*4GP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01667.jpg,AD-146*L*J,data_raw/uc3m/train/00364.jpg,AD-14*5LJ*,same,assumed_compatible_text,True
data_raw/uc3m/test/01669.jpg,AD-82*6*BW,data_raw/uc3m/train/01397.jpg,AD-828**BW,same,assumed_compatible_text,True
data_raw/uc3m/test/01680.jpg,AD-976*JY*,data_raw/uc3m/train/01058.jpg,AD-*762J*G,same,assumed_compatible_text,True
data_raw/uc3m/test/01684.jpg,AD-0*51*FN,data_raw/uc3m/train/00355.jpg,AN-*551G*N,same,assumed_compatible_text,True
data_raw/uc3m/test/01719.jpg,AD-218*GY*,data_raw/uc3m/train/01681.jpg,AD-218*G*V,same,assumed_compatible_text,True
data_raw/uc3m/test/01736.jpg,AD-729*JM*,data_raw/uc3m/train/00984.jpg,AD-729*JM*,same,assumed_compatible_text,True
data_raw/uc3m/test/01740.jpg,AD-2*04*SV,data_raw/uc3m/train/01354.jpg,AD-220*L*V,same,assumed_compatible_text,True
data_raw/uc3m/test/01748.jpg,AD-*216*KM,data_raw/uc3m/train/01027.jpg,AD-721*H*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01748.jpg,AD-*216*KM,data_raw/uc3m/train/01028.jpg,AD-721*H*M,same,assumed_compatible_text,True
data_raw/uc3m/test/01761.jpg,AD-*220DP*,data_raw/uc3m/train/00260.jpg,AD-3*20D*D,same,assumed_compatible_text,True
data_raw/uc3m/test/01796.jpg,AD-71*9GH*,data_raw/uc3m/train/01173.jpg,AD-710**HJ,same,assumed_compatible_text,True
data_raw/uc3m/test/01803.jpg,AD-2*06H*Z,data_raw/uc3m/train/00768.jpg,AD-220**MZ,same,assumed_compatible_text,True
data_raw/uc3m/test/01803.jpg,AD-2*06H*Z,data_raw/uc3m/train/00769.jpg,AD-220**MZ,same,assumed_compatible_text,True
data_raw/uc3m/test/01803.jpg,AD-2*06H*Z,data_raw/uc3m/train/01819.jpg,AD-2*06H*Z,same,assumed_compatible_text,True
data_raw/uc3m/test/01809.jpg,AD-3*08LP*,data_raw/uc3m/train/01079.jpg,AD-36*8*PX,same,assumed_compatible_text,True
data_raw/uc3m/test/01809.jpg,AD-3*08LP*,data_raw/uc3m/train/01925.jpg,AD-38*8*PF,same,assumed_compatible_text,True
data_raw/uc3m/test/01821.jpg,AD-367**XP,data_raw/uc3m/train/01591.jpg,AD-36*3JX*,same,assumed_compatible_text,True
data_raw/uc3m/test/01821.jpg,AD-367**XP,data_raw/uc3m/train/01630.jpg,AD-3*77KX*,same,assumed_compatible_text,True
data_raw/uc3m/test/01821.jpg,AD-367**XP,data_raw/uc3m/train/01820.jpg,AD-367**XP,same,assumed_compatible_text,True
data_raw/uc3m/test/01829.jpg,AD-*214*YY,data_raw/uc3m/train/00521.jpg,AN-82*4GY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01829.jpg,AD-*214*YY,data_raw/uc3m/train/01828.jpg,AD-*214*YY,same,assumed_compatible_text,True
data_raw/uc3m/test/01829.jpg,AD-2*20*HH,data_raw/uc3m/train/01828.jpg,AD-2*20*HH,same,assumed_compatible_text,True
data_raw/uc3m/test/01829.jpg,AD-2*20*HH,data_raw/uc3m/train/01830.jpg,AD-2*20*HH,same,assumed_compatible_text,True
data_raw/uc3m/test/01831.jpg,AD-73*6*HH,data_raw/uc3m/test/01832.jpg,AD-73*6*HH,same,assumed_compatible_text,False
data_raw/uc3m/test/01831.jpg,AD-73*6*HH,data_raw/uc3m/train/00252.jpg,AD-7*36DH*,same,assumed_compatible_text,True
data_raw/uc3m/test/01832.jpg,AD-19*8D*S,data_raw/uc3m/train/00558.jpg,AD-*958DD*,same,assumed_compatible_text,True
data_raw/uc3m/test/01832.jpg,AD-19*8D*S,data_raw/uc3m/train/00885.jpg,AD-194**SS,same,assumed_compatible_text,True
data_raw/uc3m/test/01832.jpg,AD-19*8D*S,data_raw/uc3m/train/01833.jpg,AD-19*8D*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01832.jpg,AD-19*8D*S,data_raw/uc3m/train/01854.jpg,AD-196**ZS,same,assumed_compatible_text,True
data_raw/uc3m/test/01832.jpg,AD-73*6*HH,data_raw/uc3m/train/00252.jpg,AD-7*36DH*,same,assumed_compatible_text,True
data_raw/uc3m/test/01841.jpg,AD-676*JX*,data_raw/uc3m/train/00962.jpg,AN-67*5J*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01841.jpg,AD-676*JX*,data_raw/uc3m/train/01058.jpg,AD-*762J*G,same,assumed_compatible_text,True
data_raw/uc3m/test/01843.jpg,AD-1*35JX*,data_raw/uc3m/train/01190.jpg,AD-16*5J*B,same,assumed_compatible_text,True
data_raw/uc3m/test/01844.jpg,AD-44*9GW*,data_raw/uc3m/train/00096.jpg,AD-441**WN,same,assumed_compatible_text,True
data_raw/uc3m/test/01844.jpg,AD-44*9GW*,data_raw/uc3m/train/00177.jpg,AD-445**WR,same,assumed_compatible_text,True
data_raw/uc3m/test/01844.jpg,AD-44*9GW*,data_raw/uc3m/train/00627.jpg,AD-445**WR,same,assumed_compatible_text,True
data_raw/uc3m/test/01844.jpg,AD-44*9GW*,data_raw/uc3m/train/00628.jpg,AD-445**WR,same,assumed_compatible_text,True
data_raw/uc3m/test/01849.jpg,AD-04*6*MT,data_raw/uc3m/train/00987.jpg,AD-04*6*MT,same,assumed_compatible_text,True
data_raw/uc3m/test/01849.jpg,AD-04*6*MT,data_raw/uc3m/train/01935.jpg,AD-*466CM*,same,assumed_compatible_text,True
data_raw/uc3m/test/01856.jpg,AD-1*75KN*,data_raw/uc3m/train/00522.jpg,AN-*575K*P,same,assumed_compatible_text,True
data_raw/uc3m/test/01858.jpg,AD-37*4D*F,data_raw/uc3m/train/00253.jpg,AD-3*04DL*,same,assumed_compatible_text,True
data_raw/uc3m/test/01858.jpg,AD-37*4D*F,data_raw/uc3m/train/00254.jpg,AD-3*04DL*,same,assumed_compatible_text,True
data_raw/uc3m/test/01858.jpg,AD-37*4D*F,data_raw/uc3m/train/00255.jpg,AD-3*04DL*,same,assumed_compatible_text,True
data_raw/uc3m/test/01862.jpg,AD-208*BY*,data_raw/uc3m/train/00100.jpg,AD-2*85B*R,same,assumed_compatible_text,True
data_raw/uc3m/test/01862.jpg,AD-208*BY*,data_raw/uc3m/train/00673.jpg,AD-*088BY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01862.jpg,AD-208*BY*,data_raw/uc3m/train/00674.jpg,AD-*088BY*,same,assumed_compatible_text,True
data_raw/uc3m/test/01896.jpg,AD-817**KY,data_raw/uc3m/train/01041.jpg,AD-81*0C*Y,same,assumed_compatible_text,True
data_raw/uc3m/test/01898.jpg,AD-43*9JN*,data_raw/uc3m/train/00030.jpg,AD-433**NP,same,assumed_compatible_text,True
data_raw/uc3m/test/01902.jpg,AD-M66*8*S,data_raw/uc3m/train/00651.jpg,AD-M6*18P*,same,assumed_compatible_text,True
data_raw/uc3m/test/01910.jpg,AD-8*55JY*,data_raw/uc3m/train/01717.jpg,AN-*555J*N,same,assumed_compatible_text,True
data_raw/uc3m/test/01921.jpg,AD-401*DW*,data_raw/uc3m/train/00641.jpg,AD-40*9D*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01921.jpg,AD-401*DW*,data_raw/uc3m/train/00642.jpg,AD-40*9D*S,same,assumed_compatible_text,True
data_raw/uc3m/test/01932.jpg,AD-4*63*PN,data_raw/uc3m/train/01455.jpg,AD-45*3HP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01932.jpg,AD-4*63*PN,data_raw/uc3m/train/01503.jpg,AD-45*3HP*,same,assumed_compatible_text,True
data_raw/uc3m/test/01963.jpg,AD-*968D*X,data_raw/uc3m/train/00815.jpg,BD-99*8*PX,same,assumed_compatible_text,True
data_raw/uc3m/train/00003.jpg,AN-874**HP,data_raw/uc3m/train/00005.jpg,AN-874**HP,same,assumed_compatible_text,False
data_raw/uc3m/train/00003.jpg,AN-874**HP,data_raw/uc3m/train/01722.jpg,AD-87*0D*P,same,assumed_compatible_text,False
data_raw/uc3m/train/00003.jpg,DN-01*3*TD,data_raw/uc3m/train/00004.jpg,DN-01*3*TD,same,assumed_compatible_text,False
data_raw/uc3m/train/00005.jpg,AN-874**HP,data_raw/uc3m/train/01722.jpg,AD-87*0D*P,same,assumed_compatible_text,False
data_raw/uc3m/train/00006.jpg,AN-191*LJ*,data_raw/uc3m/train/00007.jpg,AN-191*LJ*,same,assumed_compatible_text,False
data_raw/uc3m/train/00006.jpg,AN-191*LJ*,data_raw/uc3m/train/01751.jpg,AD-19*3L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00006.jpg,AN-3*24*HW,data_raw/uc3m/train/00008.jpg,AN-3*24*HW,same,assumed_compatible_text,False
data_raw/uc3m/train/00007.jpg,AN-191*LJ*,data_raw/uc3m/train/01751.jpg,AD-19*3L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00009.jpg,AN-79*2*MS,data_raw/uc3m/train/00820.jpg,AD-7*22CM*,same,assumed_compatible_text,False
data_raw/uc3m/train/00010.jpg,AN-6*14*BM,data_raw/uc3m/train/01679.jpg,AD-67*4FB*,same,assumed_compatible_text,False
data_raw/uc3m/train/00013.jpg,BN-68*1LT*,data_raw/uc3m/train/01059.jpg,AD-6*71*TN,same,assumed_compatible_text,False
data_raw/uc3m/train/00013.jpg,BN-68*1LT*,data_raw/uc3m/train/01462.jpg,AD-*881L*Y,same,assumed_compatible_text,False
data_raw/uc3m/train/00013.jpg,BN-68*1LT*,data_raw/uc3m/train/01463.jpg,AD-*881L*Y,same,assumed_compatible_text,False
data_raw/uc3m/train/00013.jpg,BN-68*1LT*,data_raw/uc3m/train/01464.jpg,AD-*881L*Y,same,assumed_compatible_text,False
data_raw/uc3m/train/00019.jpg,AN-88*0CC*,data_raw/uc3m/train/00582.jpg,AD-88*0*CM,same,assumed_compatible_text,False
data_raw/uc3m/train/00019.jpg,AN-88*0CC*,data_raw/uc3m/train/01431.jpg,AD-887**CT,same,assumed_compatible_text,False
data_raw/uc3m/train/00021.jpg,AN-402*J*P,data_raw/uc3m/train/01211.jpg,AD-4*29*HP,same,assumed_compatible_text,False
data_raw/uc3m/train/00023.jpg,AD-0*54*PX,data_raw/uc3m/train/00985.jpg,AD-03*4DP*,same,assumed_compatible_text,False
data_raw/uc3m/train/00023.jpg,AD-0*54*PX,data_raw/uc3m/train/01613.jpg,AD-04*4GP*,same,assumed_compatible_text,False
data_raw/uc3m/train/00023.jpg,AD-0*54*PX,data_raw/uc3m/train/01614.jpg,AD-04*4GP*,same,assumed_compatible_text,False
data_raw/uc3m/train/00025.jpg,AD-496**TM,data_raw/uc3m/train/00026.jpg,AD-496**TM,same,assumed_compatible_text,False
data_raw/uc3m/train/00026.jpg,AD-24*0JV*,data_raw/uc3m/train/00409.jpg,AN-242*J*D,same,assumed_compatible_text,False
data_raw/uc3m/train/00026.jpg,AD-24*0JV*,data_raw/uc3m/train/00767.jpg,AD-248*J*B,same,assumed_compatible_text,False
data_raw/uc3m/train/00026.jpg,AD-24*0JV*,data_raw/uc3m/train/01757.jpg,AD-2*50*VT,same,assumed_compatible_text,False
data_raw/uc3m/train/00027.jpg,AD-86*7KT*,data_raw/uc3m/train/00604.jpg,AD-8*17*TX,same,assumed_compatible_text,False
data_raw/uc3m/train/00029.jpg,AD-*897JY*,data_raw/uc3m/train/00030.jpg,AD-*897JY*,same,assumed_compatible_text,False
data_raw/uc3m/train/00029.jpg,AD-0*10*LV,data_raw/uc3m/train/00030.jpg,AD-0*10*LV,same,assumed_compatible_text,False
data_raw/uc3m/train/00029.jpg,AD-274**KC,data_raw/uc3m/train/00030.jpg,AD-274**KC,same,assumed_compatible_text,False
data_raw/uc3m/train/00031.jpg,AD-335*L*P,data_raw/uc3m/train/00032.jpg,AD-335*L*P,same,assumed_compatible_text,False
data_raw/uc3m/train/00031.jpg,AD-335*L*P,data_raw/uc3m/train/01302.jpg,AD-33*3LV*,same,assumed_compatible_text,False
data_raw/uc3m/train/00031.jpg,AD-4*83*PB,data_raw/uc3m/train/01455.jpg,AD-45*3HP*,same,assumed_compatible_text,False
data_raw/uc3m/train/00031.jpg,AD-4*83*PB,data_raw/uc3m/train/01503.jpg,AD-45*3HP*,same,assumed_compatible_text,False
data_raw/uc3m/train/00032.jpg,AD-335*L*P,data_raw/uc3m/train/01302.jpg,AD-33*3LV*,same,assumed_compatible_text,False
data_raw/uc3m/train/00034.jpg,AD-948**FC,data_raw/uc3m/train/00524.jpg,AN-94*9F*C,same,assumed_compatible_text,False
data_raw/uc3m/train/00042.jpg,AD-71*1*SW,data_raw/uc3m/train/00821.jpg,DD-*111LS*,same,assumed_compatible_text,False
data_raw/uc3m/train/00042.jpg,AD-71*1*SW,data_raw/uc3m/train/01816.jpg,AD-712*LS*,same,assumed_compatible_text,False
data_raw/uc3m/train/00043.jpg,AD-050*FS*,data_raw/uc3m/train/00084.jpg,AD-*508F*J,same,assumed_compatible_text,False
data_raw/uc3m/train/00043.jpg,AD-050*FS*,data_raw/uc3m/train/01089.jpg,AD-050*F*P,same,assumed_compatible_text,False
data_raw/uc3m/train/00043.jpg,AD-050*FS*,data_raw/uc3m/train/01953.jpg,AD-0*02*SV,same,assumed_compatible_text,False
data_raw/uc3m/train/00044.jpg,AD-550*K*J,data_raw/uc3m/train/00045.jpg,AD-550*K*J,same,assumed_compatible_text,False
data_raw/uc3m/train/00044.jpg,AD-550*K*J,data_raw/uc3m/train/01418.jpg,AD-5*05KX*,same,assumed_compatible_text,False
data_raw/uc3m/train/00044.jpg,AD-550*K*J,data_raw/uc3m/train/01462.jpg,AD-5*05*CJ,same,assumed_compatible_text,False
data_raw/uc3m/train/00045.jpg,AD-550*K*J,data_raw/uc3m/train/01418.jpg,AD-5*05KX*,same,assumed_compatible_text,False
data_raw/uc3m/train/00045.jpg,AD-550*K*J,data_raw/uc3m/train/01462.jpg,AD-5*05*CJ,same,assumed_compatible_text,False
data_raw/uc3m/train/00049.jpg,AD-85*1B*D,data_raw/uc3m/train/00313.jpg,AN-858*BX*,same,assumed_compatible_text,False
data_raw/uc3m/train/00049.jpg,AD-85*1B*D,data_raw/uc3m/train/00359.jpg,AD-856**VD,same,assumed_compatible_text,False
data_raw/uc3m/train/00049.jpg,AD-85*1B*D,data_raw/uc3m/train/00980.jpg,AD-853*BS*,same,assumed_compatible_text,False
data_raw/uc3m/train/00049.jpg,AD-85*1B*D,data_raw/uc3m/train/01913.jpg,AD-8*41BB*,same,assumed_compatible_text,False
data_raw/uc3m/train/00050.jpg,AD-0*04*YN,data_raw/uc3m/train/01278.jpg,AD-09*4JY*,same,assumed_compatible_text,False
data_raw/uc3m/train/00050.jpg,AD-0*04*YN,data_raw/uc3m/train/01874.jpg,AD-0*04*YN,same,assumed_compatible_text,False
data_raw/uc3m/train/00051.jpg,AD-387**BG,data_raw/uc3m/train/01875.jpg,AD-387**BG,same,assumed_compatible_text,False
data_raw/uc3m/train/00052.jpg,AD-19*3*RZ,data_raw/uc3m/train/01126.jpg,DD-191*LR*,same,assumed_compatible_text,False
data_raw/uc3m/train/00053.jpg,AD-15*8*CJ,data_raw/uc3m/train/00084.jpg,AD-*508F*J,same,assumed_compatible_text,False
data_raw/uc3m/train/00053.jpg,AD-27*1K*K,data_raw/uc3m/train/00262.jpg,AD-276*KW*,same,assumed_compatible_text,False
data_raw/uc3m/train/00053.jpg,AD-27*1K*K,data_raw/uc3m/train/00546.jpg,AD-275*KW*,same,assumed_compatible_text,False
data_raw/uc3m/train/00054.jpg,AD-6*41C*R,data_raw/uc3m/train/00354.jpg,AN-69*1*SR,same,assumed_compatible_text,False
data_raw/uc3m/train/00054.jpg,AD-6*41C*R,data_raw/uc3m/train/00446.jpg,AN-68*1*WR,same,assumed_compatible_text,False
data_raw/uc3m/train/00055.jpg,AD-7*74FD*,data_raw/uc3m/train/00956.jpg,AD-727**DF,same,assumed_compatible_text,False
data_raw/uc3m/train/00055.jpg,AD-7*74FD*,data_raw/uc3m/train/00973.jpg,AD-777*F*B,same,assumed_compatible_text,False
data_raw/uc3m/train/00055.jpg,AD-7*74FD*,data_raw/uc3m/train/00974.jpg,AD-777*F*B,same,assumed_compatible_text,False
data_raw/uc3m/train/00056.jpg,AD-96*1*MV,data_raw/uc3m/train/01521.jpg,AD-966*GM*,same,assumed_compatible_text,False
data_raw/uc3m/train/00057.jpg,AD-44*1*XZ,data_raw/uc3m/train/00250.jpg,AD-4*41FX*,same,assumed_compatible_text,False
data_raw/uc3m/train/00058.jpg,AD-92*2*ST,data_raw/uc3m/train/00060.jpg,AD-927*FS*,same,assumed_compatible_text,False
data_raw/uc3m/train/00065.jpg,AD-55*5*XV,data_raw/uc3m/train/01418.jpg,AD-5*05KX*,same,assumed_compatible_text,False
data_raw/uc3m/train/00069.jpg,AD-*343*SS,data_raw/uc3m/train/01623.jpg,AD-4*43L*S,same,assumed_compatible_text,False
data_raw/uc3m/train/00069.jpg,AD-*343*SS,data_raw/uc3m/train/01624.jpg,AD-4*43L*S,same,assumed_compatible_text,False
data_raw/uc3m/train/00079.jpg,AD-098**WY,data_raw/uc3m/train/01917.jpg,AD-098**WY,same,assumed_compatible_text,False
data_raw/uc3m/train/00079.jpg,AD-1*25*RM,data_raw/uc3m/train/01673.jpg,AD-*025B*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00082.jpg,AD-48*0*NZ,data_raw/uc3m/train/00127.jpg,AD-48*0*NZ,same,assumed_compatible_text,False
data_raw/uc3m/train/00082.jpg,AD-48*0*NZ,data_raw/uc3m/train/00415.jpg,AN-48*0*NZ,same,assumed_compatible_text,False
data_raw/uc3m/train/00083.jpg,AD-*058C*P,data_raw/uc3m/train/00265.jpg,AD-305**VP,same,assumed_compatible_text,False
data_raw/uc3m/train/00083.jpg,AD-*058C*P,data_raw/uc3m/train/00294.jpg,AD-305**VP,same,assumed_compatible_text,False
data_raw/uc3m/train/00083.jpg,AD-*058C*P,data_raw/uc3m/train/00433.jpg,AN-1*58*DP,same,assumed_compatible_text,False
data_raw/uc3m/train/00085.jpg,AD-879**BG,data_raw/uc3m/train/01931.jpg,AD-879**BG,same,assumed_compatible_text,False
data_raw/uc3m/train/00086.jpg,AD-25*2GX*,data_raw/uc3m/train/00835.jpg,AD-251**XM,same,assumed_compatible_text,False
data_raw/uc3m/train/00086.jpg,AD-676*L*M,data_raw/uc3m/train/00087.jpg,AD-676*L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00086.jpg,AD-676*L*M,data_raw/uc3m/train/00130.jpg,AD-676*L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00086.jpg,AD-676*L*M,data_raw/uc3m/train/01258.jpg,AD-*760*NM,same,assumed_compatible_text,False
data_raw/uc3m/train/00086.jpg,AD-676*L*M,data_raw/uc3m/train/01923.jpg,AD-676*L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00087.jpg,AD-676*L*M,data_raw/uc3m/train/00130.jpg,AD-676*L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00087.jpg,AD-676*L*M,data_raw/uc3m/train/01258.jpg,AD-*760*NM,same,assumed_compatible_text,False
data_raw/uc3m/train/00087.jpg,AD-676*L*M,data_raw/uc3m/train/01923.jpg,AD-676*L*M,same,assumed_compatible_text,False
data_raw/uc3m/train/00088.jpg,AD-988**RG,data_raw/uc3m/train/01760.jpg,AD-988*DR*,same,assumed_compatible_text,False
data_raw/uc3m/train/00092.jpg,AD-0*66*RF,data_raw/uc3m/train/00131.jpg,AD-0*66*RF,same,assumed_compatible_text,False
data_raw/uc3m/train/00092.jpg,AD-0*66*RF,data_raw/uc3m/train/00283.jpg,AD-0*66HR*,same,assumed_compatible_text,False
data_raw/uc3m/train/00092.jpg,AD-0*66*RF,data_raw/uc3m/train/00545.jpg,AD-036*DR*,same,assumed_compatible_text,False
data_raw/uc3m/train/00092.jpg,AD-0*66*RF,data_raw/uc3m/train/01640.jpg,AD-09*6LR*,same,assumed_compatible_text,False
data_raw/uc3m/train/00092.jpg,AD-22*7*CL,data_raw/uc3m/train/00131.jpg,AD-22*7*CL,same,assumed_compatible_text,False
data_raw/uc3m/train/00092.jpg,AD-22*7*CL,data_raw/uc3m/train/01210.jpg,AD-221*G*L,same,assumed_compatible_text,False
data_raw/uc3m/train/00096.jpg,AD-441**WN,data_raw/uc3m/train/00464.jpg,AN-44*2GW*,same,assumed_compatible_text,False
data_raw/uc3m/train/00097.jpg,AD-67*7*BT,data_raw/uc3m/train/00415.jpg,AN-67*7*BT,same,assumed_compatible_text,False
data_raw/uc3m/train/00097.jpg,AD-67*7*BT,data_raw/uc3m/train/00416.jpg,AN-67*7*BT,same,assumed_compatible_text,False
data_raw/uc3m/train/00098.jpg,AD-*338*TF,data_raw/uc3m/train/00825.jpg,AD-9*38H*F,same,assumed_compatible_text,False
data_raw/uc3m/train/00098.jpg,AD-*338*TF,data_raw/uc3m/train/00828.jpg,AD-9*38H*F,same,assumed_compatible_text,False
